Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.695319531953195
Brazil,BRA,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.590862896173572
Brazil,BRA,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.516701841205153
Brazil,BRA,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.483116484752435
Brazil,BRA,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.285136893392022
Brazil,BRA,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.240484817391862
Brazil,BRA,1971,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.242952588516917
Brazil,BRA,1970,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.164261410301537
Brazil,BRA,1969,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.278345583438438
Brazil,BRA,1968,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.298394354189362
Brazil,BRA,1967,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.387790150130187
Brazil,BRA,1966,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.382071167883212
Brazil,BRA,1965,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.344603381014304
Brazil,BRA,1964,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.284384694932782
Brazil,BRA,1963,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.296696775895035
Brazil,BRA,1962,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.204876049989756
Brazil,BRA,1961,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.231032940825756
Brazil,BRA,1960,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.242338961851157
Brazil,BRA,2014,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.218633397114169
Brazil,BRA,2013,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.208897497237954
Brazil,BRA,2012,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.200799706981305
Brazil,BRA,2011,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.191326812186772
Brazil,BRA,2010,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.190031030875688
Brazil,BRA,2009,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.178727930218354
Brazil,BRA,2008,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.188462100453846
Brazil,BRA,2007,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.185585908020175
Brazil,BRA,2006,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.188426111809554
Brazil,BRA,2005,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.195689050561853
Brazil,BRA,2004,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.196441119408211
Brazil,BRA,2003,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.197790641252422
Brazil,BRA,2002,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.206668421099691
Brazil,BRA,2001,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.216290819459715
Brazil,BRA,2000,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.213155605397968
Brazil,BRA,1999,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.217209871668904
Brazil,BRA,1998,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.212852601120695
Brazil,BRA,1997,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.205542163367089
Brazil,BRA,1996,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.201372815668496
Brazil,BRA,1995,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.186712806568695
Brazil,BRA,1994,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.182739163899608
Brazil,BRA,1993,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.183413435792074
Brazil,BRA,1992,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.183622798310805
Brazil,BRA,1991,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.181626704267916
Brazil,BRA,1990,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.17559371671605
Brazil,BRA,1989,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.174330831411451
Brazil,BRA,1988,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.176127080384508
Brazil,BRA,1987,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.174405398847189
Brazil,BRA,1986,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.173155140237116
Brazil,BRA,1985,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.170407487237095
Brazil,BRA,1984,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.171320420681624
Brazil,BRA,1983,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.178024341026133
Brazil,BRA,1982,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.177675664169364
Brazil,BRA,1981,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.178322205778547
Brazil,BRA,1980,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.18565464328855
Brazil,BRA,1979,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.203903616657006
Brazil,BRA,1978,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.204525369311724
Brazil,BRA,1977,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.194471086173009
Brazil,BRA,1976,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.193683308636267
Brazil,BRA,1975,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.207177652347582
Brazil,BRA,1974,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.206855211405016
Brazil,BRA,1973,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.208273789032496
Brazil,BRA,1972,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.204950071723644
Brazil,BRA,1971,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.206103125820061
Brazil,BRA,1970,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.209549646332111
Brazil,BRA,1969,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.204964075102612
Brazil,BRA,1968,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.206528740269726
Brazil,BRA,1967,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.196753901610709
Brazil,BRA,1966,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.200535519979175
Brazil,BRA,1965,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.183179927808781
Brazil,BRA,1964,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.189902507851265
Brazil,BRA,1963,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.192647677577992
Brazil,BRA,1962,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.187618773079863
Brazil,BRA,1961,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.180890620795957
Brazil,BRA,1960,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.190172348080109
Brazil,BRA,2014,CO2 emissions (kt),EN.ATM.CO2E.KT,529808.16
Brazil,BRA,2013,CO2 emissions (kt),EN.ATM.CO2E.KT,503677.118
Brazil,BRA,2012,CO2 emissions (kt),EN.ATM.CO2E.KT,470028.726
Brazil,BRA,2011,CO2 emissions (kt),EN.ATM.CO2E.KT,439412.943
Brazil,BRA,2010,CO2 emissions (kt),EN.ATM.CO2E.KT,419754.156
Brazil,BRA,2009,CO2 emissions (kt),EN.ATM.CO2E.KT,367147.374
Brazil,BRA,2008,CO2 emissions (kt),EN.ATM.CO2E.KT,387631.236
Brazil,BRA,2007,CO2 emissions (kt),EN.ATM.CO2E.KT,363212.683
Brazil,BRA,2006,CO2 emissions (kt),EN.ATM.CO2E.KT,347668.27
Brazil,BRA,2005,CO2 emissions (kt),EN.ATM.CO2E.KT,347308.904
Brazil,BRA,2004,CO2 emissions (kt),EN.ATM.CO2E.KT,337826.042
Brazil,BRA,2003,CO2 emissions (kt),EN.ATM.CO2E.KT,321621.569
Brazil,BRA,2002,CO2 emissions (kt),EN.ATM.CO2E.KT,332266.87
Brazil,BRA,2001,CO2 emissions (kt),EN.ATM.CO2E.KT,337433.673
Brazil,BRA,2000,CO2 emissions (kt),EN.ATM.CO2E.KT,327983.814
Brazil,BRA,1999,CO2 emissions (kt),EN.ATM.CO2E.KT,320173.104
Brazil,BRA,1998,CO2 emissions (kt),EN.ATM.CO2E.KT,312289.054
Brazil,BRA,1997,CO2 emissions (kt),EN.ATM.CO2E.KT,300547.32
Brazil,BRA,1996,CO2 emissions (kt),EN.ATM.CO2E.KT,284782.887
Brazil,BRA,1995,CO2 emissions (kt),EN.ATM.CO2E.KT,258347.484
Brazil,BRA,1994,CO2 emissions (kt),EN.ATM.CO2E.KT,242154.012
Brazil,BRA,1993,CO2 emissions (kt),EN.ATM.CO2E.KT,230738.641
Brazil,BRA,1992,CO2 emissions (kt),EN.ATM.CO2E.KT,220705.729
Brazil,BRA,1991,CO2 emissions (kt),EN.ATM.CO2E.KT,219330.604
Brazil,BRA,1990,CO2 emissions (kt),EN.ATM.CO2E.KT,208886.988
Brazil,BRA,1989,CO2 emissions (kt),EN.ATM.CO2E.KT,214024.455
Brazil,BRA,1988,CO2 emissions (kt),EN.ATM.CO2E.KT,209363.698
Brazil,BRA,1987,CO2 emissions (kt),EN.ATM.CO2E.KT,207530.198
Brazil,BRA,1986,CO2 emissions (kt),EN.ATM.CO2E.KT,198883.412
Brazil,BRA,1985,CO2 emissions (kt),EN.ATM.CO2E.KT,181248.809
Brazil,BRA,1984,CO2 emissions (kt),EN.ATM.CO2E.KT,168806.678
Brazil,BRA,1983,CO2 emissions (kt),EN.ATM.CO2E.KT,166632.147
Brazil,BRA,1982,CO2 emissions (kt),EN.ATM.CO2E.KT,172176.651
Brazil,BRA,1981,CO2 emissions (kt),EN.ATM.CO2E.KT,171806.284
Brazil,BRA,1980,CO2 emissions (kt),EN.ATM.CO2E.KT,187090.34
Brazil,BRA,1979,CO2 emissions (kt),EN.ATM.CO2E.KT,188322.452
Brazil,BRA,1978,CO2 emissions (kt),EN.ATM.CO2E.KT,176925.416
Brazil,BRA,1977,CO2 emissions (kt),EN.ATM.CO2E.KT,162961.48
Brazil,BRA,1976,CO2 emissions (kt),EN.ATM.CO2E.KT,155154.437
Brazil,BRA,1975,CO2 emissions (kt),EN.ATM.CO2E.KT,151164.741
Brazil,BRA,1974,CO2 emissions (kt),EN.ATM.CO2E.KT,143456.707
Brazil,BRA,1973,CO2 emissions (kt),EN.ATM.CO2E.KT,132463.041
Brazil,BRA,1972,CO2 emissions (kt),EN.ATM.CO2E.KT,114362.729
Brazil,BRA,1971,CO2 emissions (kt),EN.ATM.CO2E.KT,102635.663
Brazil,BRA,1970,CO2 emissions (kt),EN.ATM.CO2E.KT,93761.523
Brazil,BRA,1969,CO2 emissions (kt),EN.ATM.CO2E.KT,84315.331
Brazil,BRA,1968,CO2 emissions (kt),EN.ATM.CO2E.KT,77421.371
Brazil,BRA,1967,CO2 emissions (kt),EN.ATM.CO2E.KT,66193.017
Brazil,BRA,1966,CO2 emissions (kt),EN.ATM.CO2E.KT,64304.512
Brazil,BRA,1965,CO2 emissions (kt),EN.ATM.CO2E.KT,56398.46
Brazil,BRA,1964,CO2 emissions (kt),EN.ATM.CO2E.KT,56735.824
Brazil,BRA,1963,CO2 emissions (kt),EN.ATM.CO2E.KT,55617.389
Brazil,BRA,1962,CO2 emissions (kt),EN.ATM.CO2E.KT,53695.881
Brazil,BRA,1961,CO2 emissions (kt),EN.ATM.CO2E.KT,49203.806
Brazil,BRA,1960,CO2 emissions (kt),EN.ATM.CO2E.KT,46908.264
Brazil,BRA,2014,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,339028.818
Brazil,BRA,2013,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,325988.966
Brazil,BRA,2012,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,309527.803
Brazil,BRA,2011,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,289139.283
Brazil,BRA,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,273884.563
Brazil,BRA,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,251145.496
Brazil,BRA,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,253000.998
Brazil,BRA,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,240217.836
Brazil,BRA,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,230844.984
Brazil,BRA,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,232099.098
Brazil,BRA,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,226484.921
Brazil,BRA,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,219594.628
Brazil,BRA,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,231516.045
Brazil,BRA,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,238820.709
Brazil,BRA,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,234046.275
Brazil,BRA,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,233037.85
Brazil,BRA,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,229066.489
Brazil,BRA,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,218666.877
Brazil,BRA,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,206719.791
Brazil,BRA,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,188043.76
Brazil,BRA,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,176287.358
Brazil,BRA,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,167174.863
Brazil,BRA,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,159573.172
Brazil,BRA,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,155176.439
Brazil,BRA,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,150592.689
Brazil,BRA,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,151703.79
Brazil,BRA,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,147772.766
Brazil,BRA,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,145660.574
Brazil,BRA,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,142492.286
Brazil,BRA,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,127618.934
Brazil,BRA,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,122162.438
Brazil,BRA,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,125840.439
Brazil,BRA,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,133302.784
Brazil,BRA,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,135638.663
Brazil,BRA,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,150335.999
Brazil,BRA,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,154655.725
Brazil,BRA,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,145590.901
Brazil,BRA,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,135403.975
Brazil,BRA,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,132316.361
Brazil,BRA,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,129811.8
Brazil,BRA,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,124938.357
Brazil,BRA,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,115459.162
Brazil,BRA,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,97806.224
Brazil,BRA,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,87124.253
Brazil,BRA,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,78316.119
Brazil,BRA,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,69478.649
Brazil,BRA,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,64033.154
Brazil,BRA,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,53769.221
Brazil,BRA,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,51899.051
Brazil,BRA,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45800.83
Brazil,BRA,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,47040.276
Brazil,BRA,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,46948.601
Brazil,BRA,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,44865.745
Brazil,BRA,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,41503.106
Brazil,BRA,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,39049.883
Brazil,BRA,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,63.9908637873754
Brazil,BRA,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,64.7218137076459
Brazil,BRA,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.8529544851691
Brazil,BRA,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.8012668051974
Brazil,BRA,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.2488031589615
Brazil,BRA,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,68.4045464533269
Brazil,BRA,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.268475422863
Brazil,BRA,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,66.1369625135034
Brazil,BRA,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,66.3980592764476
Brazil,BRA,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,66.8278570825239
Brazil,BRA,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,67.0418774287389
Brazil,BRA,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,68.277332482014
Brazil,BRA,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,69.677739763823
Brazil,BRA,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.7756006911616
Brazil,BRA,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,71.3590930435366
Brazil,BRA,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.7849551035367
Brazil,BRA,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,73.350790258566
Brazil,BRA,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.7562225475842
Brazil,BRA,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.5885579634566
Brazil,BRA,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.7871458581729
Brazil,BRA,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.799685020292
Brazil,BRA,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.4520445624017
Brazil,BRA,1992,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.3013275292006
Brazil,BRA,1991,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.7500167190531
Brazil,BRA,1990,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.0929007794396
Brazil,BRA,1989,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.881521459779
Brazil,BRA,1988,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.5818474795951
Brazil,BRA,1987,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.1876524013146
Brazil,BRA,1986,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,71.6461390958035
Brazil,BRA,1985,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.4109090173387
Brazil,BRA,1984,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.368249554677
Brazil,BRA,1983,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,75.5199049316696
Brazil,BRA,1982,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,77.4221029540178
Brazil,BRA,1981,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,78.9486041150858
Brazil,BRA,1980,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,80.3547628381027
Brazil,BRA,1979,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.122828880754
Brazil,BRA,1978,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.2894213231637
Brazil,BRA,1977,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.0895589558956
Brazil,BRA,1976,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,85.280423530524
Brazil,BRA,1975,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,85.8743905101521
Brazil,BRA,1974,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,87.0913320211651
Brazil,BRA,1973,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,87.1633031586524
Brazil,BRA,1972,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,85.5228139930099
Brazil,BRA,1971,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,84.8869198613741
Brazil,BRA,1970,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.5269271383316
Brazil,BRA,1969,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.4033401470013
Brazil,BRA,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.7073367119784
Brazil,BRA,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,81.230956733699
Brazil,BRA,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,80.7082572992701
Brazil,BRA,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,81.2093628088427
Brazil,BRA,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,82.9110651499483
Brazil,BRA,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,84.4135293729808
Brazil,BRA,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.5552823874889
Brazil,BRA,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,84.3493814279326
Brazil,BRA,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,83.2473420888055
Brazil,BRA,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.61293352087838
Brazil,BRA,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.50540878760348
Brazil,BRA,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.35854836426703
Brazil,BRA,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.22471194448911
Brazil,BRA,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.14473639509072
Brazil,BRA,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.8936200243495
Brazil,BRA,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.01859347637953
Brazil,BRA,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.91033417515363
Brazil,BRA,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.84765454216193
Brazil,BRA,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.8659770576239
Brazil,BRA,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.83594643060426
Brazil,BRA,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.76900557081679
Brazil,BRA,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.85068207469948
