,id,subgroup,sampleSize,population,weight,grade,multiversions,url,created_at,startDate,endDate,pollster,tracking,approve_pct,disapprove_pct,approve_adjusted,disapprove_adjusted
4410,86730,Adults,1000,a,0.12624689,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rquc8sgfz4/tabs_Trump_Tweets_20180906.pdf,2018-09-10,2018-09-06,2018-09-07,YouGov,,37.0,55.0,37.085696,57.293184
4411,92555,Adults,1902,a,0.43332111,B/C,False,https://morningconsult.com/wp-content/uploads/2018/09/180914_crosstabs_BRANDSDEBT.pdf,2019-01-08,2018-09-06,2018-09-07,Morning Consult,,40.0,53.0,39.125823,53.876116
4412,87277,Adults,2250,a,0.7499629800000001,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/,2018-09-18,2018-09-05,2018-09-11,Ipsos,T,40.0,54.1,40.219344,52.935698
4413,86745,Adults,1003,a,1.2602747,B/C,False,http://cdn.cnn.com/cnn/2018/images/09/10/rel8a.-.trump.pdf,2018-09-10,2018-09-06,2018-09-09,CNN/SSRS,,36.0,58.0,36.253483,57.476526
4414,86732,Adults,1000,a,0.1254832,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vyhuyggj7b/tabs_Trump_Tweets_20180907.pdf,2018-09-10,2018-09-07,2018-09-09,YouGov,,39.0,51.0,39.085696,53.293184
4415,86903,Adults,15408,a,0.19995065,D-,False,https://drive.google.com/file/d/1s-UlWgOQ_dI71BvdeSVohvXbTQCN8eXi/view,2018-09-13,2018-09-06,2018-09-12,SurveyMonkey,,43.0,55.0,39.693588,54.318746
4416,86734,Adults,1000,a,0.12471201,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/co1sufk5dc/tabs_Trump_Tweets_20180908.pdf,2018-09-10,2018-09-08,2018-09-09,YouGov,,39.0,53.0,39.085696,55.293184
4417,86840,Adults,1500,a,0.18592932,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sc59yl78f2/econTabReport.pdf,2018-09-12,2018-09-09,2018-09-11,YouGov,,42.0,48.0,42.085696,50.293184
4418,86905,Adults,1000,a,0.12395288,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/olhnxye7ex/tabs_Trump_Tweets_20180909.pdf,2018-09-13,2018-09-09,2018-09-10,YouGov,,37.0,55.0,37.085696,57.293184
4419,86907,Adults,1000,a,0.12444782,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7cql9h3g64/tabs_Trump_Tweets_20180910.pdf,2018-09-13,2018-09-10,2018-09-11,YouGov,,38.0,54.0,38.085696,56.293184
4420,86909,Adults,1000,a,0.12497414,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tpeeshaniq/tabs_Trump_Tweets_20180911.pdf,2018-09-13,2018-09-11,2018-09-12,YouGov,,39.0,51.0,39.085696,53.293184
4421,87211,Adults,1500,a,0.89223368,B,False,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,2018-09-17,2018-09-10,2018-09-16,Gallup,,38.0,56.0,37.987655,54.73451
4422,89429,Adults,2173,a,0.030630070000000002,D-,False,https://drive.google.com/file/d/1u3Ro7EIXQBuUFzGHgdwPfNSfbPF37AZT/view,2018-09-25,2018-09-12,2018-09-13,SurveyMonkey,,43.0,56.0,39.693588,55.318746
4423,87195,Adults,1000,a,0.12549288,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vzybnws011/tabs_Trump_Tweets_20180912.pdf,2018-09-17,2018-09-12,2018-09-13,YouGov,,38.0,52.0,38.085696,54.293184
4424,87197,Adults,1000,a,0.12536284,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lxbzdzk0vk/tabs_Trump_Tweets_20180913.pdf,2018-09-17,2018-09-14,2018-09-14,YouGov,,39.0,53.0,39.085696,55.293184
4425,87199,Adults,1000,a,0.12458424,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d3fm844drw/tabs_Trump_Tweets_20180914.pdf,2018-09-17,2018-09-14,2018-09-15,YouGov,,39.0,51.0,39.085696,53.293184
4426,89448,Adults,2217,a,0.7265645000000001,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/,2018-09-25,2018-09-12,2018-09-18,Ipsos,T,42.3,53.7,42.519344,52.535698
4427,87201,Adults,1000,a,0.12381798000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/78x2czgws9/tabs_Trump_Tweets_20180915.pdf,2018-09-17,2018-09-15,2018-09-16,YouGov,,41.0,51.0,41.085696,53.293184
4428,87625,Adults,20492,a,0.28565039999999997,D-,False,https://drive.google.com/file/d/1ueF5OJDREMnEthwP0qrXIf296VBxDhB5/view,2018-09-20,2018-09-13,2018-09-19,SurveyMonkey,,44.0,54.0,40.693588,53.318746
4429,91973,Adults,1000,a,0.12306375,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dqnqbudc56/tabs_Trump_Tweets_20180916.pdf,2018-11-28,2018-09-16,2018-09-17,YouGov,,42.0,51.0,42.085696,53.293184
4430,87445,Adults,1500,a,0.18459562000000002,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9th9okzc75/econTabReport.pdf,2018-09-19,2018-09-16,2018-09-18,YouGov,,41.0,50.0,41.085696,52.293184
4431,87707,Adults,1000,a,0.12292315000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cuowlssso5/tabs_Trump_Tweets_20180917.pdf,2018-09-22,2018-09-17,2018-09-18,YouGov,,42.0,50.0,42.085696,52.293184
4432,87688,Adults,1100,a,1.3950065,B,False,https://americanresearchgroup.com/economy/,2018-09-21,2018-09-17,2018-09-20,American Research Group,,37.0,59.0,38.520598,56.356934
4433,87705,Adults,1000,a,0.12278314,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qxtl0ky4wk/tabs_Trump_Tweets_20180918.pdf,2018-09-22,2018-09-18,2018-09-19,YouGov,,41.0,51.0,41.085696,53.293184
4434,87703,Adults,1000,a,0.12264371,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h84p30t7kj/tabs_Trump_Tweets_20180919.pdf,2018-09-22,2018-09-19,2018-09-21,YouGov,,41.0,53.0,41.085696,55.293184
4435,89400,Adults,1500,a,0.89223368,B,False,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,2018-09-24,2018-09-17,2018-09-23,Gallup,,40.0,56.0,39.987655,54.73451
4436,87701,Adults,1000,a,0.12189265,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/09v1985w1c/tabs_Trump_Tweets_20180920.pdf,2018-09-22,2018-09-20,2018-09-21,YouGov,,41.0,49.0,41.085696,51.293184
4437,89563,Adults,1754,a,0.60610728,B/C,False,http://www.people-press.org/wp-content/uploads/sites/4/2018/09/Topline-for-release2.pdf,2018-09-26,2018-09-18,2018-09-24,Pew Research Center,,38.0,55.0,39.164451,51.914728
4438,89726,Adults,2363,a,0.67000367,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/,2018-10-02,2018-09-19,2018-09-25,Ipsos,T,41.1,53.0,41.319344,51.835698
4439,92556,Adults,2200,a,0.45106585,B/C,False,https://morningconsult.com/wp-content/uploads/2018/10/180960_crosstabs_BRANDS_Adults_v2_DK.pdf,2019-01-08,2018-09-20,2018-09-23,Morning Consult,,39.0,54.0,38.125823,54.876116
4440,92557,Adults,2201,a,0.45127088,B/C,False,https://morningconsult.com/wp-content/uploads/2018/09/180961_crosstabs_BLOOMBERG.pdf,2019-01-08,2018-09-20,2018-09-24,Morning Consult,,40.0,54.0,39.125823,54.876116
4441,89431,Adults,1000,a,0.12062219,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/11kdrctlmk/tabs_Trump_Tweets_20180921.pdf,2018-09-25,2018-09-21,2018-09-22,YouGov,,39.0,52.0,39.085696,54.293184
4442,89433,Adults,1000,a,0.11933624,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r5j1ug3twz/tabs_Trump_Tweets_20180922.pdf,2018-09-25,2018-09-22,2018-09-23,YouGov,,37.0,53.0,37.085696,55.293184
4443,89543,Adults,997,a,1.7302768,A+,False,http://maristpoll.marist.edu/wp-content/uploads/2018/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1809251359.pdf,2018-09-26,2018-09-22,2018-09-24,Marist College,,42.0,49.0,42.307767,50.064765
4444,89585,Adults,10792,a,0.18297754,D-,False,https://drive.google.com/file/d/1xS76CNHqvWMR09aTvqi_zt5zlma6Cjv7/view,2018-09-27,2018-09-20,2018-09-26,SurveyMonkey,,44.0,54.0,40.693588,53.318746
4445,90897,Adults,2509,a,2.3394113,A/B,False,https://www.prri.org/research/partisan-polarization-dominates-trump-era-findings-from-the-2018-american-values-survey/,2018-10-29,2018-09-17,2018-10-01,Public Religion Research Institute,,41.0,58.0,40.480391,56.805674
4446,89435,Adults,1000,a,0.11809143,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r8wm6npw2v/tabs_Trump_Tweets_20180923.pdf,2018-09-25,2018-09-23,2018-09-24,YouGov,,40.0,53.0,40.085696,55.293184
4447,89537,Adults,1500,a,0.17713714,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m6ng12ro4y/econTabReport.pdf,2018-09-26,2018-09-23,2018-09-25,YouGov,,40.0,50.0,40.085696,52.293184
4448,89535,Adults,1000,a,0.11795945000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pkpjmzh2dv/tabs_Trump_Tweets_20180924.pdf,2018-09-26,2018-09-24,2018-09-25,YouGov,,41.0,51.0,41.085696,53.293184
4449,90463,Adults,1201,a,1.8818552,,False,http://files.kff.org/attachment/Topline-KFF-Election-Tracking-Poll-Health-Care-in-the-2018-Midterms,2018-10-18,2018-09-19,2018-10-02,Kaiser Family Foundation,,40.0,54.0,40.156944,52.524932
4450,89602,Adults,1000,a,0.11782803,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/01vyr1x390/tabs_Trump_Tweets_20180925.pdf,2018-09-28,2018-09-26,2018-09-26,YouGov,,44.0,50.0,44.085696,52.293184
4451,89660,Adults,1500,a,0.89223368,B,False,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,2018-10-01,2018-09-24,2018-09-30,Gallup,,42.0,53.0,41.987655,51.73451
4452,89621,Adults,1000,a,0.11769715,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/v7j8m0hs32/tabs_Trump_Tweets_20180926.pdf,2018-09-29,2018-09-26,2018-09-27,YouGov,,42.0,50.0,42.085696,52.293184
4453,89623,Adults,2607,a,0.30509049,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b7lpip363k/tabs_Trump_Tweets_20180927.pdf,2018-09-29,2018-09-27,2018-09-28,YouGov,,39.0,49.0,39.085696,51.293184
4454,90107,Adults,2192,a,0.47386828000000003,B/C,False,https://morningconsult.com/wp-content/uploads/2018/10/180975_crosstabs_Hollywood-Reporter-Week-1_v2.pdf,2018-10-10,2018-09-27,2018-10-01,Morning Consult,,43.0,51.0,42.125823,51.876116
4455,89640,Adults,1000,a,0.11715713,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mcalmvvw4c/tabs_Trump_Tweets_20180928.pdf,2018-10-01,2018-09-28,2018-09-29,YouGov,,42.0,51.0,42.085696,53.293184
4456,89797,Adults,2291,a,0.03682152,D-,False,https://drive.google.com/file/d/1yPxC6H_Svg_9gTVB1TesyO1laHphQ-WE/view,2018-10-03,2018-09-28,2018-09-30,SurveyMonkey,,46.0,52.0,42.693588,51.318746
4457,90018,Adults,3316,a,0.89990404,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/,2018-10-09,2018-09-26,2018-10-02,Ipsos,T,39.9,54.2,40.119344,53.035698
4458,89688,Adults,2139,a,1.2388029999999999,B/C,False,https://www.scribd.com/document/389874235/Civiqs-for-Daily-Kos-Supreme-Court-Survey-Sept-2018,2018-10-01,2018-09-29,2018-09-30,Civiqs,,44.0,52.0,43.322657,51.902249
4459,89642,Adults,1000,a,0.11728738,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c6rta4q9k5/tabs_Trump_Tweets_20180929.pdf,2018-10-01,2018-09-29,2018-09-30,YouGov,,38.0,54.0,38.085696,56.293184
4460,89866,Adults,12953,a,0.20159071,D-,False,https://drive.google.com/file/d/1yvpEh6knpVsFsixiLcxsbZWfUC1FeQvm/view,2018-10-04,2018-09-27,2018-10-03,SurveyMonkey,,47.0,51.0,43.693588,50.318746
4461,89873,Adults,905,a,1.633225,A/B,False,https://www.investors.com/politics/trump-approval-rating-ibd-tip-poll/,2018-10-04,2018-09-27,2018-10-03,IBD/TIPP,,40.0,54.0,41.006133,53.522712
4462,89820,Adults,1500,a,0.17612726,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sodq3s3gan/econTabReport.pdf,2018-10-03,2018-09-30,2018-10-02,YouGov,,37.0,52.0,37.085696,54.293184
4463,90277,Adults,10683,a,1.8062204,B/C,False,http://www.people-press.org/wp-content/uploads/sites/4/2018/10/Midterm-topline-for-release.pdf,2018-10-15,2018-09-24,2018-10-07,Pew Research Center,,38.0,61.0,39.164451,57.914728
4464,89689,Adults,1000,a,0.11741818,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sseiih7n1k/tabs_Trump_Tweets_20180930.pdf,2018-10-01,2018-09-30,2018-10-01,YouGov,,39.0,52.0,39.085696,54.293184
4465,89817,Adults,1183,a,2.0428803,A+,False,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810021305.pdf#page=3,2018-10-03,2018-10-01,2018-10-01,Marist College,,41.0,53.0,41.307767,54.064765
4466,91975,Adults,1000,a,0.11899565000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7tr70zngqx/tabs_Trump_Tweets_20181001.pdf,2018-11-28,2018-10-01,2018-10-02,YouGov,,41.0,52.0,41.085696,54.293184
4467,89855,Adults,1000,a,0.12027288,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ow430zw89r/tabs_Trump_Tweets_20181002.pdf,2018-10-04,2018-10-02,2018-10-03,YouGov,,42.0,49.0,42.085696,51.293184
4468,89887,Adults,1000,a,0.12161227000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bkhjw7cgfy/tabs_Trump_Tweets_20181003.pdf,2018-10-05,2018-10-03,2018-10-04,YouGov,,40.0,50.0,40.085696,52.293184
4469,89885,Adults,1714,a,0.027382999999999998,D-,False,https://drive.google.com/file/d/1zycjcyIKxMAUJ0H6pTXGB_GU0faD2xpd/view,2018-10-05,2018-10-03,2018-10-04,SurveyMonkey,,47.0,51.0,43.693588,50.318746
4470,92739,Adults,9532,a,0.15228397,D-,False,https://drive.google.com/file/d/16ljJ6-N7Cnq2FuiR5JTmwEzXxd0M774g/view,2019-01-18,2018-10-01,2018-10-07,SurveyMonkey,,48.0,50.0,44.693588,49.318746
4471,89948,Adults,1500,a,0.89223368,B,False,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,2018-10-08,2018-10-01,2018-10-07,Gallup,,43.0,53.0,42.987655,51.73451
4472,89929,Adults,1000,a,0.12235851,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8g0sulyzm5/tabs_Trump_Tweets_20181004.pdf,2018-10-07,2018-10-04,2018-10-06,YouGov,,41.0,52.0,41.085696,54.293184
4473,89949,Adults,1009,a,1.2494638,B/C,False,http://cdn.cnn.com/cnn/2018/images/10/08/rel9a.-.kavanaugh.pdf,2018-10-08,2018-10-04,2018-10-07,CNN/SSRS,,41.0,52.0,41.253483,51.476526
4474,89931,Adults,1000,a,0.12249742,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7zpml34597/tabs_Trump_Tweets_20181005.pdf,2018-10-07,2018-10-05,2018-10-06,YouGov,,40.0,53.0,40.085696,55.293184
4475,92144,Adults,2201,a,0.51268423,B/C,False,https://www.hollywoodreporter.com/sites/default/files/custom2/Hollywood%20Reporter%20Morning%20Consult%20Poll%20TV%20Reboots.pdf,2018-12-11,2018-10-04,2018-10-08,Morning Consult,,43.0,52.0,42.125823,52.876116
4476,90318,Adults,3542,a,0.8565589100000001,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/,2018-10-16,2018-10-03,2018-10-09,Ipsos,T,38.5,54.9,38.719344,53.735698
4477,89937,Adults,1000,a,0.12265621,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ncpzd7h30/tabs_Trump_Tweets_20181006.pdf,2018-10-08,2018-10-06,2018-10-07,YouGov,,42.0,53.0,42.085696,55.293184
4478,90147,Adults,10474,a,0.1780806,D-,False,https://www.surveymonkey.com/curiosity/trump-approval-poll/,2018-10-11,2018-10-04,2018-10-10,SurveyMonkey,,47.0,51.0,43.693588,50.318746
4479,90108,Adults,1500,a,0.18422342,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cmlqh7mlw7/econTabReport.pdf,2018-10-10,2018-10-07,2018-10-09,YouGov,,40.0,50.0,40.085696,52.293184
4480,89993,Adults,1000,a,0.12281561,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x1nip9v7yx/tabs_Trump_Tweets_20181007.pdf,2018-10-09,2018-10-07,2018-10-08,YouGov,,38.0,54.0,38.085696,56.293184
4481,90135,Adults,1000,a,0.12421272,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ftm0ghenh/tabs_Trump_Tweets_20181008.pdf,2018-10-11,2018-10-08,2018-10-10,YouGov,,41.0,52.0,41.085696,54.293184
4482,90239,Adults,1144,a,2.3793581,A+,False,https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,2018-10-14,2018-10-08,2018-10-11,ABC News/The Washington Post,,41.0,54.0,41.265701,52.744961
4483,90137,Adults,1000,a,0.12498653,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0asjd6d80n/tabs_Trump_Tweets_20181009.pdf,2018-10-11,2018-10-09,2018-10-11,YouGov,,41.0,51.0,41.085696,53.293184
4484,90278,Adults,1500,a,0.89223368,B,False,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,2018-10-15,2018-10-08,2018-10-14,Gallup,,44.0,51.0,43.987655,49.73451
4485,90180,Adults,1000,a,0.12579256,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qbu59w1jyf/tabs_Trump_Tweets_20181010.pdf,2018-10-12,2018-10-10,2018-10-11,YouGov,,41.0,50.0,41.085696,52.293184
4486,92146,Adults,2201,a,0.5060220400000001,B/C,False,https://www.hollywoodreporter.com/sites/default/files/custom2/Hollywood%20Reporter%20Morning%20Consult%20Movie%20Subscription%20Services%20Poll.pdf,2018-12-11,2018-10-11,2018-10-14,Morning Consult,,44.0,50.0,43.125823,50.876116
4487,90329,Adults,1000,a,0.12443419,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s7am4987h9/tabs_Trump_Tweets_20181012.pdf,2018-10-16,2018-10-12,2018-10-13,YouGov,,40.0,51.0,40.085696,53.293184
4488,90646,Adults,2052,a,0.6558940600000001,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/,2018-10-23,2018-10-10,2018-10-16,Ipsos,T,42.1,51.9,42.319344,50.735698
4489,90331,Adults,1000,a,0.12443419,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c16fn3g9mn/tabs_Trump_Tweets_20181011.pdf,2018-10-16,2018-10-12,2018-10-14,YouGov,,41.0,54.0,41.085696,56.293184
4490,90511,Adults,1152,a,1.5284822,,False,http://www.apnorc.org/PDFs/AP-NORC%20Omnibus%20October%202018/Oct%20release%201%20topline.pdf,2018-10-19,2018-10-11,2018-10-14,AP-NORC,,40.0,59.0,41.288436,54.643644
4491,90832,Adults,1167,a,0.56732301,C/D,False,http://polls.saintleo.edu/wp-content/uploads/2018/10/SLU-Poll-Report_October-2018_-Part-I.pdf,2018-10-25,2018-10-11,2018-10-17,Saint Leo University,,42.2,49.5,40.895438,49.371326
4492,90333,Adults,1000,a,0.12399581,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d752ts8ndl/tabs_Trump_Tweets_20181013.pdf,2018-10-16,2018-10-13,2018-10-15,YouGov,,39.0,54.0,39.085696,56.293184
4493,90486,Adults,8207,a,0.17349228,D-,False,https://drive.google.com/file/d/15Ih-HGzuaR7ZXCWD_4W1YuvyfMy3FU7i/view,2018-10-18,2018-10-11,2018-10-17,SurveyMonkey,,45.0,52.0,41.693588,51.318746
4494,90426,Adults,1500,a,0.18526139,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dh1943i0z/econTabReport.pdf,2018-10-17,2018-10-14,2018-10-16,YouGov,,41.0,48.0,41.085696,50.293184
4495,90335,Adults,1000,a,0.12350759,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ns2wl29ocd/tabs_Trump_Tweets_20181014.pdf,2018-10-16,2018-10-14,2018-10-15,YouGov,,40.0,51.0,40.085696,53.293184
4496,90827,Adults,1486,a,0.33506818,B-,False,https://www.lsu.edu/manship/files/cook_manship_report_final.pdf,2018-10-25,2018-10-10,2018-10-19,Ipsos,,36.0,56.0,36.219344,54.835698
4497,90525,Adults,1108,a,1.9791927999999999,A,False,https://www.cbsnews.com/news/americans-feel-positive-about-the-economy-but-worried-about-u-s-direction-cbs-news-poll/,2018-10-19,2018-10-14,2018-10-17,CBS News,,39.0,53.0,39.791993,52.494798
4498,90411,Adults,1000,a,0.12425911,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t9rfh2kwz5/tabs_Trump_Tweets_20181015.pdf,2018-10-17,2018-10-15,2018-10-16,YouGov,,41.0,51.0,41.085696,53.293184
4499,90477,Adults,1000,a,0.12510539,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ergk0i7u7m/tabs_Trump_Tweets_20181016.pdf,2018-10-18,2018-10-16,2018-10-17,YouGov,,43.0,51.0,43.085696,53.293184
4500,90677,Adults,2177,a,0.04577776,D-,False,https://drive.google.com/file/d/101tpxlTQy7fafb3aQg0I-_mx9iwlsiFq/view,2018-10-24,2018-10-17,2018-10-19,SurveyMonkey,,47.0,51.0,43.693588,50.318746
4501,90593,Adults,1500,a,0.89223368,B,False,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,2018-10-22,2018-10-15,2018-10-21,Gallup,,44.0,50.0,43.987655,48.73451
4502,90505,Adults,1000,a,0.12598511,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/04aikbwu6p/tabs_Trump_Tweets_20181017.pdf,2018-10-19,2018-10-17,2018-10-19,YouGov,,39.0,51.0,39.085696,53.293184
4503,90534,Adults,1000,a,0.12618069,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/norkkqn2ik/tabs_Trump_Tweets_20181018.pdf,2018-10-20,2018-10-18,2018-10-20,YouGov,,40.0,54.0,40.085696,56.293184
4504,90582,Adults,1100,a,1.3950065,B,False,https://americanresearchgroup.com/economy/,2018-10-22,2018-10-17,2018-10-20,American Research Group,,42.0,55.0,43.520598,52.356934
4505,92148,Adults,2201,a,0.49732159000000004,B/C,False,https://www.scribd.com/document/391901149/Hollywood-Reporter-Morning-Consult-Cable-Poll,2018-12-11,2018-10-18,2018-10-19,Morning Consult,,44.0,51.0,43.125823,51.876116
4506,90554,Adults,1000,a,0.12565189999999998,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ibsrf0gc3n/tabs_Trump_Tweets_20181019.pdf,2018-10-21,2018-10-19,2018-10-21,YouGov,,42.0,49.0,42.085696,51.293184
4507,90948,Adults,3686,a,0.716562289999999,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/,2018-10-30,2018-10-17,2018-10-23,Ipsos,T,41.0,52.4,41.219344,51.235698
4508,90819,Adults,7479,a,0.13119633,D-,False,https://drive.google.com/file/d/1pEIbiCK1Spnpy5tJquOGDaVV5M-dTlds/view,2018-10-25,2018-10-18,2018-10-24,SurveyMonkey,,46.0,52.0,42.693588,51.318746
4509,90568,Adults,1000,a,0.12521968,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y10h403yc6/tabs_Trump_Tweets_20181020.pdf,2018-10-22,2018-10-20,2018-10-21,YouGov,,41.0,52.0,41.085696,54.293184
4510,91504,Adults,3913,a,0.06646569000000001,D-,False,https://drive.google.com/file/d/1nXFTbI0h5vBTgHuL1tSrC-dMgMAUMOSZ/view,2018-11-05,2018-10-19,2018-10-24,SurveyMonkey,,47.0,52.0,43.693588,51.318746
4511,90634,Adults,1000,a,0.12482031,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2iytkw3v85/tabs_Trump_Tweets_20181021.pdf,2018-10-23,2018-10-21,2018-10-22,YouGov,,41.0,51.0,41.085696,53.293184
4512,90843,Adults,935,a,1.6750558999999998,A+,False,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810241423.pdf,2018-10-26,2018-10-21,2018-10-23,Marist College,,39.0,53.0,39.307767,54.064765
4513,90784,Adults,1500,a,0.18723047,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,2018-10-24,2018-10-21,2018-10-23,YouGov,,42.0,50.0,42.085696,52.293184
4514,90675,Adults,1000,a,0.12562199,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/adok6nv21u/tabs_Trump_Tweets_20181022.pdf,2018-10-24,2018-10-22,2018-10-23,YouGov,,41.0,50.0,41.085696,52.293184
4515,90802,Adults,1000,a,0.12727866000000002,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/exf5xf01ox/tabs_Trump_Tweets_20181023.pdf,2018-10-25,2018-10-23,2018-10-24,YouGov,,41.0,53.0,41.085696,55.293184
4516,90840,Adults,1000,a,0.12816977000000002,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bkmzoil1va/tabs_Trump_Tweets_20181024.pdf,2018-10-26,2018-10-25,2018-10-25,YouGov,,41.0,51.0,41.085696,53.293184
4517,91078,Adults,2949,a,0.04689491,D-,False,https://drive.google.com/file/d/1b50rPyiEK507fmPVe7Shws2fKnzQP8xB/view,2018-10-31,2018-10-24,2018-10-26,SurveyMonkey,,43.0,55.0,39.693588,54.318746
4518,90916,Adults,1500,a,0.89223368,B,False,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,2018-10-29,2018-10-22,2018-10-28,Gallup,,40.0,54.0,39.987655,52.73451
4519,92138,Adults,2201,a,0.48108204,B/C,False,https://www.hollywoodreporter.com/sites/default/files/custom2/Hollywood%20Reporter%20Morning%20Consult%20Megyn%20Kelly%20Poll.pdf,2018-12-11,2018-10-25,2018-10-26,Morning Consult,,42.0,52.0,41.125823,52.876116
4520,90866,Adults,1000,a,0.12842745,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vtlh9kp4d3/tabs_Trump_Tweets_20181025.pdf,2018-10-26,2018-10-25,2018-10-26,YouGov,,41.0,52.0,41.085696,54.293184
